temperature_K,log10_T,q_env,A1,A2,A3,A1_minus_photosphere,A2_minus_photosphere,A3_minus_photosphere,phi1_rad,phi2_rad,phi3_rad,delta_phi1_rad,delta_phi2_rad,delta_phi3_rad,A1_photosphere,A2_photosphere,A3_photosphere,phi1_photosphere_rad,phi2_photosphere_rad,phi3_photosphere_rad
10730.9189546,4.03063691487,0.999994905771,0.0132490771915,0.00224403077709,0.000242185600667,0.0013438315098,0.00117346128515,0.00013136573212,2.38557015029,3.27037901657,4.30629698941,1.04860266793,0.886968488586,7.02142755144,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
10825.3724187,4.03444284605,0.999994817939,0.0136598847163,0.00228116980012,0.000245151698507,0.00175463903461,0.00121060030818,0.000134331829959,2.41764874029,3.27578174158,4.31782217972,1.08068125793,0.892371213596,7.03295274175,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
10916.1643443,4.03807006541,0.999994730108,0.01408271503,0.00231760692733,0.000248140420117,0.00217746934829,0.00124703743539,0.00013732055157,2.44703406388,3.28074821315,4.32867254177,1.11006658152,0.89733768516,7.0438031038,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
11008.2207457,4.0417171298,0.999994642276,0.0145153303704,0.00235337016855,0.000251141687629,0.00261008468878,0.00128280067661,0.000140321819082,2.4739308484,3.28531446869,4.33888152398,1.13696336603,0.901903940701,7.054012086,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
11106.2537639,4.04556759233,0.999994545285,0.0150020900218,0.00239210150823,0.000254453644561,0.00309684434017,0.00132153201628,0.000143633776013,2.50097977205,3.28992850637,4.3494693576,1.16401228969,0.906517978381,7.06459991963,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
11210.6626379,4.04963128356,0.999994438179,0.0155479810141,0.0024339530289,0.000258088334647,0.00364273533246,0.00136338353696,0.0001472684661,2.52790925487,3.29454201857,4.36040945362,1.19094177251,0.911131490578,7.07554001565,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
11321.9161154,4.05391993285,0.999994319903,0.0161579764876,0.00247904313457,0.000262064290499,0.00425273080595,0.00140847364263,0.000151244421951,2.55442802091,3.29909713896,4.37164236627,1.21746053854,0.915686610969,7.08677292829,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
11440.5758075,4.05844788318,0.999994189292,0.0168369329783,0.00252749986892,0.000266435052464,0.00493168729665,0.00145693037698,0.000155615183916,2.58023263748,3.30353070087,4.38296983736,1.24326515512,0.920120172878,7.09810039938,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
11567.3298473,4.06323311985,0.99999404506,0.017589516613,0.00257952398636,0.000271265310093,0.0056842709313,0.00150895449441,0.000160445441546,2.60501720348,3.30777519453,4.394087183,1.26804972112,0.924364666544,7.10921774503,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
11703.0313595,4.06829836877,0.999993885787,0.0184201315917,0.00263531645589,0.000276522416209,0.00651488591005,0.00156474696394,0.000165702547661,2.62848172568,3.31174836854,4.40500282653,1.29151424332,0.92833784055,7.12013338855,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
